'1','---    ','PRODUCCION MEJILLON EN BATEA','---'
'1','426.1  ','SIDRA Y OTRAS BEBIDAS FERMENTADAS','4261'
'1','426.2  ','PTOS. RESIDUALES DE SIDRERIAS','4262'
'1','427    ','FAB. CERVEZA Y MALTA DE CERVEZA','427'
'1','427.1  ','CERVEZA Y MALTA DE CERVEZA','4271'
'1','427.2  ','SUBPRODUCTOS RESIDUALES DE CERVEZA','4272'
'1','428.1  ','PREP. Y ENVASADO DE AGUAS MINERALES','4281'
'1','428.2  ','FAB. AGUAS GASEOSAS Y OTRAS BEBIDAS SIN','4282'
'1','429.1  ','ELAB. CIGARROS, CIGARRILLOS DE TABACO','4291'
'1','429.2  ','PRIMERA TRANSFORMACION TABACO','4292'
'1','431.1  ','PREP. FIBRAS DE ALGODON','4311'
'1','431.2  ','HILADO Y RETORCIDO DEL ALGODON','4312'
'1','431.3  ','TEJIDO ALGODON Y SUS MEZCLAS','4313'
'1','432.1  ','PREP. FIBRAS LANA','4321'
'1','432.2  ','HILADO Y RETORCIDO LANA','4322'
'1','432.3  ','TEJIDO DE LANA','4323'
'1','433    ','INDUSTRIA DE LA SEDA NATURAL','433'
'1','433.1  ','PTOS. IND. SEDA NATURAL Y SUS MEZCLAS','4331'
'1','433.2  ','PREP. HILADO Y TEJIDO DE FIBRAS SINTETIC','4332'
'1','434    ','INDUSTRIA DE LAS FIBRAS DURAS Y MEZCLAS','434'
'1','434.1  ','FIBRAS DURAS PREPARADAS PARA HILADO','4341'
'1','434.2  ','SUBPRODUCTOS DE LA PREP. FIBRAS DURAS','4342'
'1','434.3  ','HILADOS Y RETORCIDOS DE FIBRAS DURAS','4343'
'1','434.4  ','TEJIDOS DE FIBRAS DURAS Y SUS MEZCLAS','4344'
'1','435.1  ','FAB. GENEROS DE PUNTO EN PIEZA','4351'
'1','435.2  ','FAB. CALCETERIA','4352'
'1','435.3  ','FAB. PRENDAS INTERIORES PUNTO','4353'
'1','435.4  ','FAB. PRENDAS EXTERIORES DE PUNTO','4354'
'1','436    ','ACABADO DE TEXTILES','436'
'1','436.1  ','TEXTILES BLANQUEADOS','4361'
'1','436.2  ','TEXTILES TEÑIDOS','4362'
'1','436.3  ','TEXTILES ESTAMPADOS','4363'
'1','436.9  ','TEXTILES APRESTADOS Y MERCERIZADOS','4369'
'1','437.1  ','FAB. ALFOMBRAS Y TAPICES','4371'
'1','437.2  ','FAB. TEJIDOS IMPREGNADOS','4372'
'1','439.1  ','CORDELERIA','4391'
'1','439.2  ','FAB. FIELTROS, TULES, ENCAJES, ETC.','4392'
'1','439.3  ','FAB. TEXTILES CON FIBRAS RECUPERACION','4393'
'1','439.9  ','OTRAS INDUSTRIAS TEXTILES NCOP','4399'
'1','441    ','CURTICION Y ACABADO DE CUEROS Y PIELES','441'
'1','441.1  ','CUEROS Y PIELES NO ACABADAS','4411'
'1','441.2  ','CUEROS Y PIELES ACABADAS','4412'
'1','441.3  ','CUEROS Y PIELES REGENERADAS, SUBPRODUCT.','4413'
'1','442.1  ','FAB.ART. MARROQUINERIA Y VIAJE','4421'
'1','442.2  ','FAB. GUANTES DE PIEL','4422'
'1','442.9  ','FAB. OTROS ARTICULOS DE CUERO NCOP','4429'
'1','451    ','FAB. SERIE CALZADO (EXCEP. CAUCHO/MADER)','451'
'1','451.1  ','PTOS. INTERMEDIOS DE FAB. CALZADO','4511'
'1','451.2  ','CALZADO DE CALLE FAB. EN SERIE','4512'
'1','451.3  ','ZAPATILLAS DE CASA, CALZADOS ESPECIALES','4513'
'1','451.4  ','RECORTES Y DESPERDICIOS DE CUERO','4514'
'1','452    ','FAB. CALZADO ARTESANIA Y A MEDIDA','452'
'1','452.1  ','CALZADO ARTESANIA Y MEDIDA','4521'
'1','452.2  ','CALZADO ORTOPEDICO','4522'
'1','453    ','CONFECC. TODA CLASE PRENDAS VESTIR','453'
'1','454    ','CONFECC. MEDIDA PRENDAS VESTIR','454'
'1','454.1  ','PRENDAS VESTIR HECHAS A MEDIDA','4541'
'1','454.2  ','SOMBREROS Y ACCESORIOS PARA EL VESTIDO','4542'
'1','455.1  ','CONFECC. ART. TEXTILES HOGAR/TAPICERIA','4551'
'1','455.9  ','CONFECC. OTROS ART. TEXTILES NCOP','4559'
'1','456.1  ','PELETERIA NATURAL','4561'
'1','456.2  ','PELETERIA ARTIFICIAL','4562'
'1','461    ','ASERRADO Y PREP. INDUSTRIAL DE LA MADERA','461'
'1','461.1  ','PTOS. ASERRADO Y PREP. IND. MADERA','4611'
'1','461.2  ','PTOS. RESIDUALES IND. MADERA','4612'
'1','462.1  ','CHAPAS DE MADERA','4621'
'1','462.2  ','MADERAS CHAPADAS, CONTRACHAPADAS, ETC','4622'
'1','462.3  ','TABLEROS, PANELES DE FIBRAS Y DE PART.','4623'
'1','462.4  ','MADERAS MEJORADAS','4624'
'1','463    ','FAB. SERIE PIEZAS DE CARPINTERIA','463'
'1','463.1  ','PUERTAS Y VENTANAS DE MADERA','4631'
'1','463.2  ','PARQUET, ENTARIMADO Y ADOQUINES MADERA','4632'
'1','463.3  ','OTRAS PIEZAS CARPINTERIA PARA CONSTRUCC.','4633'
'1','463.4  ','ELEM. ESTRUCTURALES Y PREFABRIC. MADERA','4634'
'1','464    ','FAB. ENVASES Y EMBALAJES DE MADERA','464'
'1','464.1  ','ENVASES Y EMBALAJES INDUSTRIALES MADERA','4641'
'1','464.2  ','TONELERIA','4642'
'1','464.3  ','ESTUCHES, BAULES, MALETAS DE MADERA','4643'
'1','465    ','FAB. OBJETOS DIVERSOS DE MADERA','465'
'1','465.1  ','OBJETOS MADERA DE USO DOMESTICO','4651'
'1','465.2  ','HERRAMIENTAS, MANGOS, MONTURAS DE MADERA','4652'
'1','465.3  ','ART. MADERA PARA FAB. CALZADO','4653'
'1','465.4  ','ART. MADERA PARA IND. TEXTIL','4654'
'1','465.5  ','CALZADO DE MADERA','4655'
'1','465.6  ','HARINA Y LANA DE MADERA','4656'
'1','465.9  ','OTROS OBJETOS MADERA NCOP','4659'
'1','466    ','FAB. PRODUCTOS CORCHO','466'
'1','466.1  ','PRODUCTOS DE CORCHO','4661'
'1','466.2  ','PTOS. RESIDUALES FAB. CORCHO','4662'
'1','467    ','FAB. ART. JUNCO, CAÑA Y CESTERIA','467'
'1','467.1  ','ARTICULOS DE MATERIAS TRENZABLES','4671'
'1','467.2  ','CEPILLOS, BROCHAS, ESCOBAS Y SIMILARES','4672'
'1','468.1  ','FAB. MOBILIARIO DE MADERA PARA EL HOGAR','4681'
'1','468.2  ','FAB. MOBILIARIO MADERA ESCOLAR Y OFICINA','4682'
'1','468.3  ','FAB. MUEBLES DIV. MADERA, JUNCO, MIMBRE','4683'
'1','468.4  ','FAB. ATAUDES','4684'
'1','468.5  ','ACTIV. ANEXAS IND. MUEBLE','4685'
'1','471    ','FAB. PASTA PAPELERA','471'
'1','471.1  ','PASTA PAPELERA','4711'
'1','471.2  ','SUBPRODUCTOS PASTA PAPELERA','4712'
'1','472    ','FAB. PAPEL Y CARTON','472'
'1','472.1  ','PAPEL Y CARTON','4721'
'1','472.2  ','PTOS. RESIDUALES FAB. PAPEL Y CARTON','4722'
'1','473.1  ','FAB. CARTON ONDULADO Y SUS ARTICULOS','4731'
'1','473.2  ','FAB. OTROS ART. Y ENVASES PAPEL Y CARTON','4732'
'1','473.3  ','FAB. ART. OFICINA, ESCRITORIO, EN PAPEL','4733'
'1','473.4  ','FAB. ART. DECORACION EN PAPEL Y CARTON','4734'
'1','473.9  ','FAB. OTROS MANIPULADOS PAPEL Y CARTON','4739'
'1','474    ','ARTES GRAFICAS (IMPRESION GRAFICA)','474'
'1','474.1  ','IMPRESION TEXTOS E IMAGENES','4741'
'1','474.2  ','IMPRESION DE PRENSA DIARIA','4742'
'1','474.3  ','REPRODUCCION TEXTOS E IMAGENES','4743'
'1','475    ','ACTIVIDADES ANEXAS ARTES GRAFICAS','475'
'1','475.1  ','ESTEREOTIPIA, GOMAS CAUCHO, RODILLOS...','4751'
'1','475.2  ','COMPOSICION TEXTOS','4752'
'1','475.3  ','REPRODUCCION TEXTOS','4753'
'1','475.4  ','ENCUADERNACION','4754'
'1','476.1  ','EDICION DE LIBROS','4761'
'1','476.2  ','EDICION DE PERIODICOS Y REVISTAS','4762'
'1','476.9  ','OTRAS EDICIONES NCOP','4769'
'1','481.1  ','FAB. CUBIERTAS Y CAMARAS','4811'
'1','481.2  ','RECAUCHUTADO Y RECONSTRUCCION CUBIERTAS','4812'
'1','481.9  ','FAB. OTROS ART. CAUCHO NCOP','4819'
'1','482.1  ','FAB. PTOS. SEMIELABORADOS PLASTICO','4821'
'1','482.2  ','FAB. ART. ACABADOS MATERIAS PLASTICAS','4822'
'1','491.1  ','JOYERIA','4911'
'1','491.2  ','BISUTERIA','4912'
'1','492    ','FAB. INSTRUMENTOS DE MUSICA','492'
'1','492.1  ','INSTRUMENTOS DE CUERDA DE TECLADO','4921'
'1','492.2  ','INSTRUMENTOS DE VIENTO DE TECLADO','4922'
'1','492.3  ','INSTRUMENTOS DE CUERDA','4923'
'1','492.4  ','INSTRUMENTOS VIENTO','4924'
'1','492.5  ','INSTRUMENTOS PERCUSION','4925'
'1','492.6  ','INSTRUMENTOS MUSICALES ELECTRONICOS','4926'
'1','492.7  ','OTROS INSTRUMENTOS MUSICALES','4927'
'1','492.8  ','PARTES, PIEZAS SUELTAS INSTRUM.MUSICALES','4928'
'1','493    ','LABORATORIOS FOTOGRAFICOS Y CINEMAT.','493'
'1','493.1  ','PELICULAS Y COPIAS CINE REVELADAS','4931'
'1','493.2  ','PLACAS, PELICULAS, NAGATIVAS Y DIAPOSIT.','4932'
'1','493.3  ','COPIAS FOTOGRAFICAS Y AMPLIACIONES','4933'
'1','494.1  ','FAB. JUEGOS, JUGUETES Y ART. PUERICULT.','4941'
'1','494.2  ','FAB. ART. DEPORTE','4942'
'1','495.1  ','FAB. ART. ESCRITORIO','4951'
'1','495.9  ','FAB. OTROS ART. NCOP','4959'
'1','501.1  ','CONSTRUCCION COMPLETA, REPAR. Y CONSERV.','5011'
'1','501.2  ','CONSTRUCC. COMPLETA OBRAS CIVILES','5012'
'1','501.3  ','ALBAÑILERIA Y PEQ. TRABAJOS CONSTRUCCION','5013'
'1','502.1  ','DEMOLICIONES Y DERRIBOS EN GENERAL','5021'
'1','502.2  ','CONSOLIDACION Y PREPARACION DE TERRENOS','5022'
'1','502.3  ','CONSOLID. Y PREP. TERRENOS OBRAS CIVILES','5023'
'1','502.4  ','CIMENTACIONES Y PAVIMENTACIONES','5024'
'1','502.5  ','CIMENTACIONES Y PAVIMENTAC.OBRAS CIVILES','5025'
'1','502.6  ','PERFORACIONES ALUMBRAMIENTO DE AGUAS','5026'
'1','503.1  ','PREP. MONTAJE ESTRUCTURAS Y CUBIERTAS','5031'
'1','503.2  ','PREP. ESTRUC. CUBIERTAS EN OBRAS CIVILES','5032'
'1','503.3  ','MONTAJE ESTRUC. METALICAS TTE. Y OBRAS','5033'
'1','503.4  ','OBRAS SIN MAQUINAS Y SIN MAS 4 OBREROS','5034'
'1','504.1  ','INSTALACIONES ELECTRICAS EN GENERAL','5041'
'1','504.2  ','INSTALACIONES FONTANERIA','5042'
'1','504.3  ','INSTALACIONES FRIO Y CALOR','5043'
'1','504.4  ','INSTALACIONES PARARRAYOS','5044'
'1','504.5  ','INSTALACION COCINAS','5045'
'1','504.6  ','INSTALACION APARATOS ELEVADORES','5046'
'1','504.7  ','INSTALACIONES TELEFONICAS','5047'
'1','504.8  ','MONTAJES METALICOS E INSTALAC. INDUSTR.','5048'
'1','505.1  ','REVESTIMIENTOS EXTERIORES E INTERIORES','5051'
'1','505.2  ','SOLADOS Y PAVIMENTOS','5052'
'1','505.3  ','SOLADOS Y PAVIMENTOS DE MADERA','5053'
'1','505.4  ','COLOCACION DE AISLAMIENTOS EN EDIFICIOS','5054'
'1','505.5  ','CARPINTERIA Y CERRAJERIA','5055'
'1','505.6  ','PINTURA Y REVESTIMIENTO CON PAPEL, TEJIDO','5056'
'1','505.7  ','YESO, ESCAYOLA Y DECORACION','5057'
'1','506.0  ','INSTALACION DE ANDAMIOS, CIMBRAS, ETC.','5060'
'1','507    ','CONSTRUCCION DE TODA CLASE DE OBRAS','507'
'1','508    ','AGRUPACIONES Y UNIONES TEMPOR. EMPRESAS','508'
'1','611    ','COM. MAY. TODA CLASE DE MERCANCIAS','611'
'1','612.1  ','COM.MAY.PTOS.ALIMENTIC.BEBIDAS Y TABACOS','6121'
'1','612.2  ','COM.MAY.CEREALES,PLANTAS,ABONOS,ANIMALES','6122'
'1','612.3  ','COM.MAY.FRUTAS Y VERDURAS','6123'
'1','612.4  ','COM.MAY. CARNES,HUEVOS,AVES Y CAZA','6124'
'1','612.5  ','COM.MAY.LECHE,PTOS.LACTEOS, MIEL, ACEITE','6125'
'1','612.6  ','COM.MAY.BEBIDAS Y TABACO','6126'
'1','612.7  ','COM.MAY. VINOS Y VINAGRES DEL PAIS','6127'
'1','612.8  ','COM.MAY. PESCADOS','6128'
'1','612.9  ','COM.MAY.OTROS PTOS. ALIMENT.,HELADOS ETC','6129'
'1','613.1  ','COM.MAY.PTOS.TEXTILES,CONFECC, Y CALZADO','6131'
'1','613.2  ','COM.MAY.TEJIDOS POR METROS, ALFOMBRAS','6132'
'1','613.3  ','COM.MAY. PRENDAS EXTERIORES VESTIR','6133'
'1','613.4  ','COM.MAY.CALZADO,PELETERIA,MARROQUINERIA','6134'
'1','613.5  ','COM.MAY.CAMISERIA,LENCERIA,MERCERIA,...','6135'
'1','613.9  ','COM.MAY.ACCESORIOS VESTIDO NCOP','6139'
'1','614.1  ','COM.MAY.PTOS.FARMACEUTICOS Y MEDICAMENTO','6141'
'1','614.2  ','COM.MAY.PTOS.PERFUMERIA,DROGUERIA','6142'
'1','614.3  ','COM.MAY.PTOS.MANTENIMIENTO HOGAR','6143'
'1','614.4  ','COM. MAY. PRODUCTOS ZOOSANITARIOS','6144'
'1','615.1  ','COM.MAY.VEHICULOS Y SUS ACCESORIOS','6151'
'1','615.2  ','COM.MAY. DE MUEBLES','6152'
'1','615.3  ','COM. MAY. APARATOS ELECTRODOMESTICOS','6153'
'1','615.4  ','COM.MAY.APAR.Y MAT. ELECTRONICO','6154'
'1','615.5  ','COMERCIO AL POR MAYOR DE OBRAS DE ARTE','6155'
'1','615.6  ','GALERIAS DE ARTE','6156'
'1','615.9  ','COM.MAY.OTROS ART. CONSUMO DURADERO NCOP','6159'
'1','616.1  ','COM.MAY. CARBON','6161'
'1','616.2  ','COM.MAY. HIERRO Y ACERO','6162'
'1','616.3  ','COM.MAY. MINERALES','6163'
'1','616.4  ','COM.MAY. METALES NO FERREOS','6164'
'1','616.5  ','COM.MAY. PETROLEO Y LUBRICANTES','6165'
'1','616.6  ','COM.MAY.PTOS. QUIMICOS INDUSTRIALES','6166'
'1','616.9  ','COM.MAY.PTOS.INTERINDUSTRIALES Y QUIMIC.','6169'
'1','617.1  ','COM.MAY.FIBRAS TEXTILES BRUTAS','6171'
'1','617.2  ','COM.MAY. CUEROS Y PIELES EN BRUTO','6172'
'1','617.3  ','COM.MAY. MADERA Y CORCHO','6173'
'1','617.4  ','COM.MAY. MATERIALES CONSTRUCCION','6174'
'1','617.5  ','COM.MAY. MAQUINARIA PARA MADERA Y METAL','6175'
'1','617.6  ','COM.MAY. MAQUINARIA AGRICOLA','6176'
'1','617.7  ','COM.MAY. MAQUINARIA TEXTIL','6177'
'1','617.8  ','COM.MAY. MAQUINAS Y MATERIAL OFICINA','6178'
'1','617.9  ','COM.MAY.INTERINDUSTRIAL EXCEP. QUIMICA','6179'
'1','618.1  ','EXPORTACION TODA CLASE MERCANCIAS','6181'
'1','618.2  ','COM.MAY.MERCANCIAS EN ZONAS FRANCAS','6182'
'1','619.1  ','COM.MAY. JUGUETES Y ARTICULOS DEPORTE','6191'
'1','619.2  ','COM.MAY. INSTRUM. MEDICOS Y ORTOPEDICOS','6192'
'1','619.3  ','COM.MAY. METALES PRECIOSOS, Y JOYERIA','6193'
'1','619.4  ','COM.MAY.PTOS. DE PAPEL Y CARTON','6194'
'1','619.5  ','COM.MAY.ART.PAPELERIA Y ESCRITORIO','6195'
'1','619.6  ','COM.MAY. LIBROS, PERIODICOS Y REVISTAS','6196'
'1','619.7  ','COM.MAY.INSTRUM.PRECISION Y MEDIDA','6197'
'1','619.8  ','COMPRA-VENTA DE GANADO','6198'
'1','619.9  ','COM.MAY.OTROS PRODUCTOS NCOP','6199'
'1','621    ','COM.MAY.CHATARRA Y METALES DESECHO','621'
'1','622    ','COM.MAY.OTROS PTOS. RECUPERACION','622'
'1','623    ','RECUPERACION Y COM. RESIDUOS SIN ESTABL.','623'
'1','631    ','INTERMEDIARIOS DEL COMERCIO','631'
'1','641    ','COM.MEN.FRUTAS,VERDURAS','641'
'1','642.1  ','COM.MEN.CARNES,HUEVOS,CAZA Y GRANJA','6421'
'1','642.2  ','COM.MEN.CARNICERIAS-CHARCUTERIAS','6422'
'1','642.3  ','COM.MEN.CARNICERIAS-SALCHICHERIAS','6423'
'1','642.4  ','COM.MEN.CARNICERIAS','6424'
'1','642.5  ','COM.MEN.HUEVOS,AVES,GRANJA Y CAZA','6425'
'1','642.6  ','COM.MEN.CASQUERIAS','6426'
'1','643.1  ','COM.MEN. PESCADOS','6431'
'1','643.2  ','COM.MEN.BACALAO Y SALAZONES','6432'
'1','644.1  ','COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS','6441'
'1','644.2  ','DESPACHOS PAN, PAN ESPECIAL, Y BOLLERIA','6442'
'1','644.3  ','COM.MEN.PTOS.PASTELERIA,BOLLERIA','6443'
'1','644.4  ','COM.MEN.HELADOS','6444'
'1','644.5  ','COM.MEN.BOMBONES Y CARAMELOS','6445'
'1','644.6  ','COM.MEN.MASAS FRITAS','6446'
'1','645    ','COM.MEN.VINOS Y BEBIDAS','645'
'1','646.1  ','COM.MEN.TABACOS EN EXPENDIDURIA','6461'
'1','646.2  ','COM.MEN.TABACO EXTENSIONES TRANSITORIAS','6462'
'1','646.3  ','COM.MEN.TABACO EXPENDIDURIAS COMPLEMENT.','6463'
'1','646.4  ','COM.MEN.TABACO CON VENTA POR RECARGO','6464'
'1','646.5  ','COM.MEN.TABACO MAQUINAS AUTOMATICAS','6465'
'1','646.6  ','COM.MEN.TABACOS VENTA NO ESTANCADA','6466'
'1','646.7  ','COM.MEN.ARTICULOS FUMADORES POR MINUSV.','6467'
'1','646.8  ','COM.MEN. ARTICULOS PARA FUMADORES','6468'
'1','647.1  ','COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS','6471'
'1','647.2  ','COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2','6472'
'1','647.3  ','COM.MEN.PTOS.ALIMENTICIOS 120 - 399 M2','6473'
'1','647.4  ','COM.MEN.PTOS.ALIMENTICIOS SUP.400 M2','6474'
'1','647.5  ','PTOS.ALIMENTICIOS Y BEB. MAQUINAS','6475'
'1','651.1  ','COM.MEN.PTOS.TEXTILES PARA EL HOGAR','6511'
'1','651.2  ','COM.MEN.PRENDAS DE VESTIR Y TOCADO','6512'
'1','651.3  ','COM.MEN.LENCERIA Y CORSETERIA','6513'
'1','651.4  ','COM.MEN.MERCERIA Y PAQUETERIA','6514'
'1','651.5  ','COM.MEN.PRENDAS ESPECIALES','6515'
'1','651.6  ','COM.MEN.CALZADO Y COMPLEMENTOS PIEL','6516'
'1','651.7  ','COM.MEN.CONFECCIONES DE PELETERIA','6517'
'1','652.1  ','FARMACIAS','6521'
'1','652.2  ','COM.MEN.PTOS.DROGUERIA,PERFUMERIA','6522'
'1','652.3  ','COM.MEN.PTOS.PERFUMERIA Y COSMETICA','6523'
'1','652.4  ','COM.MEN.PLANTAS Y HIERBAS,HERBORARIOS','6524'
'1','653.1  ','COM.MEN.MUEBLES (EXCEPTO OFICINA)','6531'
'1','653.2  ','COM.MEN.APARATOS DE USO DOMESTICO','6532'
'1','653.3  ','COM.MEN.ART.MENAJE,FERRETERIA,ADORNO','6533'
'1','653.4  ','COM.MEN.MATERIALES DE CONSTRUCCION','6534'
'1','653.5  ','COM.MEN.PUERTAS,VENTANAS Y PERSIANAS','6535'
'1','653.6  ','COM. MEN. ARTICULOS DE ''BRICOLAGE''','6536'
'1','653.9  ','COM.MEN.ART.HOGAR NCOP','6539'
'1','654.1  ','COM.MEN.VEHICULOS TERRESTRES','6541'
'1','654.2  ','COM.MEN.ACCESORIOS Y RECAMBIOS VEHICULOS','6542'
'1','654.3  ','COM.MEN.VEHICULOS AEREOS','6543'
'1','654.4  ','COM.MEN.VEHICULOS FLUVIALES Y MARITIMOS','6544'
'1','654.5  ','COM.MEN.DE TODA CLASE DE MAQUINARIA','6545'
'1','654.6  ','COM.MEN.CUBIERTAS,BANDAS Y CAMARAS AIRE','6546'
'1','655.1  ','COM.MEN.COMBUSTIBLES TODAS CLASES','6551'
'1','655.2  ','COM.MEN.GASES COMBUSTIBLES','6552'
'1','655.3  ','COM.MEN.CARBURANTES Y ACEITES VEHICULOS','6553'
'1','656    ','COM. MEN. DE BIENES USADOS','656'
'1','657    ','COM.MEN. INSTRUMENTOS MUSICA Y ACCESORIO','657'
'1','659.1  ','COM.MEN.SELLOS,MONEDAS,MEDALLAS,COLECC.','6591'
'1','659.2  ','COM.MEN.MUEBLES Y MAQUINAS DE OFICINA','6592'
'1','659.3  ','COM.MEN.APARATOS MEDICOS, ORTOPEDICOS','6593'
'1','659.4  ','COM.MEN.PERIODICOS,LIBROS,ART.PAPELERIA','6594'
'1','659.5  ','COM.MEN.ART.JOYERIA,RELOJERIA,BISUTERIA','6595'
'1','659.6  ','COM.MEN.JUGUETES,ART.DEPORTE,ARMAS...','6596'
'1','659.7  ','COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS','6597'
'1','659.8  ','COM.MEN."SEX-SHOP"','6598'
'1','659.9  ','COM.MEN.OTROS PTOS. NCOP','6599'
'1','661.1  ','COM.MEN.GRANDES ALMACENES','6611'
'1','661.2  ','COM.MEN.EN HIPERMERCADOS','6612'
'1','661.3  ','COM.MEN.ALMACENES POPULARES','6613'
'1','662.1  ','COM.MEN.EN ECONOMATOS Y COOP. DE CONSUMO','6621'
'1','662.2  ','COM.MEN.TODA CLASE ART. EN OTROS LOCALES','6622'
'1','663.1  ','COM.MEN.PTOS.ALIMENTICIOS SIN ESTABLEC.','6631'
'1','663.2  ','COM.MEN.TEXTILES Y CONFECC.SIN ESTABLEC.','6632'
'1','663.3  ','COM.MEN.CALZADO SIN ESTABLECIMIENTO','6633'
'1','663.4  ','COM.MEN.DROGUERIA SIN ESTABLECIMIENTO','6634'
'1','663.9  ','COM.MEN.OTRAS MERCANCIAS SIN ESTABLECIM.','6639'
'1','664.1  ','VENTA ARTICULOS DIVERSOS EN EXPOSITORES','6641'
'1','664.2  ','VTA.CARRETES FOTOS EN EXPOSITORES','6642'
'1','664.9  ','COM.MEN.ART.DIVERSOS EN MAQUINAS','6649'
'1','665    ','COM.MEN.POR CORREO O CATALOGO','665'
'1','671.1  ','RESTAURANTES CINCO TENEDORES','6711'
'1','671.2  ','RESTAURANTES CUATRO TENEDORES','6712'
'1','671.3  ','RESTAURANTES DE TRES TENEDORES','6713'
'1','671.4  ','RESTAURANTES DE DOS TENEDORES','6714'
'1','671.5  ','RESTAURANTES DE UN TENEDOR','6715'
'1','672.1  ','CAFETERIAS TRES TAZAS','6721'
'1','672.2  ','CAFETERIAS DOS TAZAS','6722'
'1','672.3  ','CAFETERIAS DE UNA TAZA','6723'
'1','673.1  ','BARES CATEGORIA ESPECIAL','6731'
'1','673.2  ','OTROS CAFES Y BARES','6732'
'1','674.1  ','CAFE-BAR EN VEHICULO','6741'
'1','674.2  ','CAFE-BAR EN FERROCARRILES','6742'
'1','674.3  ','CAFE-BAR EN BARCOS','6743'
'1','674.4  ','CAFE-BAR AERONAVES','6744'
'1','674.5  ','CAFE-BAR SOCIEDADES,CASINOS,CLUBES...','6745'
'1','674.6  ','CAFE-BAR TEATROS Y CINES','6746'
'1','674.7  ','SERVICIOS EN PARQUES O RECINTOS FERIALES','6747'
'1','675    ','CAFES-BARES EN QUIOSCOS,CAJONES,BARRACAS','675'
'1','676    ','CHOCOLATERIAS,HELADERIAS Y HORCHATERIAS','676'
'1','677.1  ','HOSTELERIA Y RESTAURACION SIN ESTABLEC.','6771'
'1','677.9  ','OTROS SERV. ALIMENTACION - RESTAURACION','6779'
'1','681    ','HOSPEDAJE EN HOTELES Y MOTELES','681'
'1','682    ','HOSPEDAJE EN HOSTALES Y PENSIONES','682'
'1','683    ','HOSPEDAJES EN FONDAS Y CASAS HUESPEDES','683'
'1','684    ','HOSPEDAJE EN APARTA-HOTELES','684'
'1','685    ','ALOJAMIENTOS TURISTICOS EXTRAHOTELEROS','685'
'1','686    ','EXPLOTACION APARTAMENTOS PRIVADOS','686'
'1','687.1  ','CAMPAMENTOS DE LUJO','6871'
'1','687.2  ','CAMPAMENTOS DE PRIMERA CLASE','6872'
'1','687.3  ','CAMPAMENTOS DE SEGUNDA CLASE','6873'
'1','687.4  ','CAMPAMENTOS DE TERCERA CLASE','6874'
'1','691.1  ','REPARACION ART. ELECTRODOMESTICOS','6911'
'1','691.2  ','REPARACION AUTOMOVILES Y BICICLETAS','6912'
'1','691.9  ','REPARACION OTROS BIENES CONSUMO NCOP','6919'
'1','692    ','REPARACION DE MAQUINARIA INDUSTRIAL','692'
'1','699    ','OTRAS REPARACIONES NCOP','699'
'1','711    ','TTE. FERROCARRIL DE VIA NORMAL','711'
'1','711.1  ','TTE.FERROVIARIO DE VIAJEROS VIA NORMAL','7111'
'1','711.2  ','TTE.FERROVIARIO MERCACIAS VIA NORMAL','7112'
'1','712    ','TTE. FERROVIARIO DE VIA ESTRECHA','712'
'1','712.1  ','TTE.FERROVIARIO VIAJEROS VIA ESTRECHA','7121'
'1','712.2  ','TTE.FERROVIARIO MERCANCIAS VIA ESTRECHA','7122'
'1','721.1  ','TTE. URBANO COLECTIVO','7211'
'1','721.2  ','TTE. POR AUTOTAXIS','7212'
'1','721.3  ','TTE. VIAJEROS POR CARRETERA','7213'
'1','721.4  ','TRANSPORTE SANITARIO DE AMBULANCIAS','7214'
'1','722    ','TTE. MERCANCIAS POR CARRETERA','722'
'1','729    ','OTROS TTES. TERRESTRES NCOP','729'
'1','729.1  ','TTE. FERROCARRIL DE CREMALLERA','7291'
'1','729.2  ','TTE. TELEFERICOS Y FUNICULARES','7292'
'1','729.3  ','OTROS SERVICIOS DE TTE. TERRESTRE','7293'
'1','731.1  ','TTE. MARITIMO INTERNACIONAL PASAJEROS','7311'
'1','731.2  ','TTE. MARITIMO INTERNACIONAL MERCANCIAS','7312'
'1','732    ','TTE. MARITIMO DE CRUDOS Y GASES','732'
'1','732.1  ','TTE. MARITIMO INTERNACIONAL PTOS PETROL.','7321'
'1','732.2  ','TTE. CABOTAJE PTOS. PETROLIFEROS Y GAS','7322'
'1','732.3  ','TTE. VIAS NAVEGABLES INTERIOR PETROL Y G','7323'
'1','733.1  ','TTE. CABOTAJE Y VIAS INTERIOR VIAJEROS','7331'
'1','733.2  ','TTE. CABOTAJE Y VIAS INTERIOR MERCANCIAS','7332'
'1','733.3  ','TRANSBORDADORES, FERRY BOATS Y SIMIL','7333'
'1','733.4  ','TTE.MARITIMO PASAJEROS EN JET-FOIL','7334'
'1','741.1  ','TTE. AEREO NACIONAL DE VIAJEROS','7411'
'1','741.2  ','TTE. AEREO NACIONAL MERCANCIAS','7412'
'1','741.3  ','TTE. AEREO INTERNACIONAL DE VIAJEROS','7413'
'1','741.4  ','TTE. AEREO INTERNACIONAL MERCANCIAS','7414'
